,date,Settling_velocity,SVI,SV_label,SVI_label
543,2019-06-28,3.63,119.33174224343675,good,good
544,2019-06-29,3.86,107.52688172043011,good,good
545,2019-06-30,3.79,122.09302325581395,good,good
546,2019-07-01,3.67,117.1875,good,good
547,2019-07-02,3.54,119.04761904761905,good,good
548,2019-07-03,3.43,126.20192307692308,good,good
549,2019-07-04,3.81,127.11864406779661,good,good
550,2019-07-05,3.46,109.64912280701755,good,good
551,2019-07-06,3.6,117.02127659574468,good,good
552,2019-07-07,3.6,161.29032258064515,good,reasonable
553,2019-07-08,3.5,118.55670103092784,good,good
554,2019-07-09,3.61,117.10794297352342,good,good
555,2019-07-10,3.54,107.21247563352827,good,good
556,2019-07-11,3.7,107.00389105058366,good,good
557,2019-07-12,3.66,111.70212765957447,good,good
558,2019-07-13,3.33,95.62841530054645,good,good
559,2019-07-14,3.67,84.40514469453376,good,good
560,2019-07-15,3.73,67.90123456790124,good,good
561,2019-07-16,3.66,112.47443762781187,good,good
562,2019-07-17,3.74,97.0873786407767,good,good
563,2019-07-18,3.84,110.52631578947368,good,good
564,2019-07-19,3.86,114.41647597254004,good,good
565,2019-07-20,3.86,108.69565217391305,good,good
566,2019-07-21,3.54,99.62049335863378,good,good
567,2019-07-22,3.76,105.79064587973274,good,good
568,2019-07-23,3.76,91.34615384615384,good,good
569,2019-07-24,3.46,107.58776896942243,good,good
570,2019-07-25,3.97,82.81573498964804,good,good
571,2019-07-26,4.09,88.30022075055187,good,good
572,2019-07-27,3.49,96.54471544715447,good,good
573,2019-07-28,3.71,108.47107438016529,good,good
574,2019-07-29,3.76,92.42957746478874,good,good
575,2019-07-30,3.7,86.85800604229607,good,good
576,2019-07-31,3.74,118.77828054298642,good,good
577,2019-08-01,3.61,136.9047619047619,good,good
578,2019-08-02,3.54,128.992628992629,good,good
579,2019-08-03,3.51,154.320987654321,good,good
580,2019-08-04,3.43,134.03263403263404,good,good
581,2019-08-05,3.26,154.7029702970297,good,good
582,2019-08-06,3.6,141.6256157635468,good,good
583,2019-08-07,3.74,137.5,good,good
584,2019-08-08,3.81,126.4367816091954,good,good
585,2019-08-09,3.46,121.65450121654501,good,good
586,2019-08-10,3.63,130.6818181818182,good,good
587,2019-08-11,3.4,155.5299539170507,good,good
588,2019-08-12,3.44,162.90726817042608,good,reasonable
589,2019-08-13,3.4,162.5,good,reasonable
590,2019-08-14,3.43,131.57894736842104,good,good
591,2019-08-15,3.23,144.00921658986175,good,good
592,2019-08-16,3.46,136.05442176870747,good,good
593,2019-08-17,3.23,141.40271493212668,good,good
594,2019-08-18,3.11,151.5151515151515,good,good
595,2019-08-19,3.26,149.76958525345623,good,good
596,2019-08-20,3.09,146.06741573033707,good,good
597,2019-08-21,3.27,162.03703703703704,good,reasonable
598,2019-08-22,3.59,138.24884792626727,good,good
599,2019-08-23,3.54,143.02059496567506,good,good
600,2019-08-24,3.49,138.88888888888889,good,good
601,2019-08-25,3.43,138.88888888888889,good,good
602,2019-08-26,3.61,133.54700854700855,good,good
603,2019-08-27,3.43,133.10185185185185,good,good
604,2019-08-28,3.46,133.92857142857142,good,good
605,2019-08-29,3.31,147.05882352941177,good,good
606,2019-08-30,3.67,125.0,good,good
607,2019-08-31,3.33,129.66804979253112,good,good
608,2019-09-01,3.41,129.93762993762994,good,good
609,2019-09-02,3.34,123.31838565022422,good,good
610,2019-09-03,3.54,127.8118609406953,good,good
611,2019-09-04,3.51,141.84397163120568,good,good
612,2019-09-05,3.57,135.9338061465721,good,good
613,2019-09-06,3.47,136.9047619047619,good,good
614,2019-09-07,3.31,153.84615384615384,good,good
615,2019-09-08,3.63,128.50467289719626,good,good
616,2019-09-09,3.34,113.39092872570194,good,good
617,2019-09-10,3.46,151.1879049676026,good,good
618,2019-09-11,3.37,112.41970021413276,good,good
619,2019-09-12,3.34,112.35955056179775,good,good
620,2019-09-13,3.56,143.88489208633092,good,good
621,2019-09-14,3.11,145.29058116232466,good,good
622,2019-09-15,3.34,127.49445676274945,good,good
623,2019-09-16,3.36,142.85714285714286,good,good
624,2019-09-17,3.31,149.42528735632183,good,good
625,2019-09-18,3.49,136.986301369863,good,good
626,2019-09-19,3.76,113.63636363636364,good,good
627,2019-09-20,3.23,143.1980906921241,good,good
628,2019-09-21,3.57,116.27906976744185,good,good
629,2019-09-22,3.6,126.4367816091954,good,good
630,2019-09-23,3.73,116.82242990654206,good,good
631,2019-09-24,3.46,117.37089201877934,good,good
632,2019-09-25,3.99,120.86513994910942,good,good
633,2019-09-26,3.86,115.85365853658537,good,good
634,2019-09-27,3.74,106.62812796959139,good,good
635,2019-09-28,3.57,97.40259740259741,good,good
636,2019-09-29,3.84,102.58060904612628,good,good
637,2019-09-30,3.74,107.75862068965517,good,good
638,2019-10-01,3.71,102.73972602739725,good,good
639,2019-10-02,4.07,118.1592039800995,good,good
640,2019-10-03,3.94,105.88235294117646,good,good
641,2019-10-04,3.79,105.3864168618267,good,good
642,2019-10-05,3.79,93.55509355509355,good,good
643,2019-10-06,3.89,102.37068965517241,good,good
644,2019-10-07,3.8,98.9010989010989,good,good
645,2019-10-08,4.01,100.67114093959732,good,good
646,2019-10-09,3.94,106.60980810234541,good,good
647,2019-10-10,3.77,102.15053763440861,good,good
648,2019-10-11,3.97,88.91213389121339,good,good
649,2019-10-12,4.2,78.58546168958743,good,good
650,2019-10-13,3.73,85.16429047782124,good,good
651,2019-10-14,3.79,91.74311926605505,good,good
652,2019-10-15,3.76,97.92626728110599,good,good
653,2019-10-16,3.74,93.75,good,good
654,2019-10-17,4.0,88.91213389121339,good,good
655,2019-10-18,4.16,84.08071748878923,good,good
656,2019-10-19,4.2,86.80555555555556,good,good
657,2019-10-20,4.21,86.80555555555556,good,good
658,2019-10-21,4.21,86.80555555555556,good,good
659,2019-10-22,4.16,83.89261744966443,good,good
660,2019-10-23,3.9,86.58008658008659,good,good
661,2019-10-24,3.76,83.33333333333333,good,good
662,2019-10-25,4.3,72.63922518159806,good,good
663,2019-10-26,4.33,65.359477124183,good,good
664,2019-10-27,4.46,71.94244604316546,good,good
665,2019-10-28,4.19,64.93506493506493,good,good
666,2019-10-29,3.9,73.86363636363636,good,good
667,2019-10-30,4.5,63.07339449541284,good,good
668,2019-10-31,3.71,75.5813953488372,good,good
669,2019-11-01,3.91,79.46210268948656,good,good
670,2019-11-02,4.06,74.37070938215103,good,good
671,2019-11-03,4.39,76.8321513002364,good,good
672,2019-11-04,4.23,77.56563245823389,good,good
673,2019-11-05,3.83,68.4931506849315,good,good
674,2019-11-06,3.93,74.6268656716418,good,good
675,2019-11-07,4.26,75.56675062972292,good,good
676,2019-11-08,5.03,91.46341463414635,good,good
677,2019-11-09,4.76,65.47619047619048,good,good
678,2019-11-10,4.49,72.7069351230425,good,good
679,2019-11-11,4.21,84.13461538461539,good,good
680,2019-11-12,4.21,86.80555555555556,good,good
681,2019-11-13,4.14,78.78151260504201,good,good
682,2019-11-14,4.23,76.84426229508196,good,good
683,2019-11-15,3.99,83.1353919239905,good,good
684,2019-11-16,4.23,86.60508083140877,good,good
685,2019-11-17,4.29,80.83140877598153,good,good
686,2019-11-18,4.03,87.20930232558139,good,good
687,2019-11-19,4.17,81.77570093457943,good,good
688,2019-11-20,3.43,82.54716981132076,good,good
689,2019-11-21,4.23,84.84162895927602,good,good
690,2019-11-22,4.34,85.81235697940504,good,good
691,2019-11-23,4.0,86.76789587852494,good,good
692,2019-11-24,3.76,82.96460176991151,good,good
693,2019-11-25,3.86,91.74311926605505,good,good
694,2019-11-26,3.61,86.80555555555556,good,good
695,2019-11-27,3.97,90.9090909090909,good,good
696,2019-11-28,4.01,83.89261744966443,good,good
697,2019-11-29,3.71,82.41758241758242,good,good
698,2019-11-30,4.06,88.88888888888889,good,good
699,2019-12-01,4.04,91.32420091324201,good,good
700,2019-12-02,3.86,86.39308855291577,good,good
701,2019-12-03,4.2,91.74311926605505,good,good
702,2019-12-04,4.13,96.5909090909091,good,good
703,2019-12-05,4.0,103.68663594470046,good,good
704,2019-12-06,4.03,96.3855421686747,good,good
705,2019-12-07,3.81,95.54140127388536,good,good
706,2019-12-08,3.73,101.931330472103,good,good
707,2019-12-09,3.79,114.41647597254004,good,good
708,2019-12-10,4.29,118.2033096926714,good,good
709,2019-12-11,4.03,109.95370370370371,good,good
710,2019-12-12,3.29,126.65198237885463,good,good
711,2019-12-13,3.5,147.42014742014743,good,good
712,2019-12-14,2.91,147.3684210526316,reasonable,good
713,2019-12-15,2.89,159.69162995594715,reasonable,good
714,2019-12-16,3.36,159.5724664586114,good,good
715,2019-12-17,2.96,159.45330296127563,reasonable,good
716,2019-12-18,3.04,163.2882882882883,good,reasonable
717,2019-12-19,2.97,158.73015873015873,reasonable,good
718,2019-12-20,2.99,157.34265734265733,reasonable,good
719,2019-12-21,2.91,149.76958525345623,reasonable,good
720,2019-12-22,2.66,182.78301886792454,reasonable,reasonable
721,2019-12-23,2.29,188.1720430107527,bad,reasonable
722,2019-12-24,2.86,173.86091127098322,reasonable,reasonable
723,2019-12-25,2.835,165.78559582240752,reasonable,reasonable
724,2019-12-26,2.81,157.71028037383178,reasonable,good
725,2019-12-27,2.97,173.13019390581718,reasonable,reasonable
726,2019-12-28,2.97,137.1571072319202,reasonable,good
727,2019-12-29,3.33,158.31134564643799,good,good
728,2019-12-30,3.07,155.21064301552107,good,good
729,2019-12-31,2.93,148.74141876430207,reasonable,good
730,2020-01-01,2.74,155.60165975103735,reasonable,good
731,2020-01-02,1.94,174.89711934156378,bad,reasonable
732,2020-01-03,2.83,147.4056603773585,reasonable,good
733,2020-01-04,2.03,153.37423312883436,bad,good
734,2020-01-05,3.53,167.17325227963525,good,reasonable
735,2020-01-06,3.065,162.59339814884697,good,reasonable
736,2020-01-07,2.6,158.0135440180587,reasonable,good
737,2020-01-08,2.16,147.05882352941177,bad,good
738,2020-01-09,2.57,196.62921348314606,reasonable,bad
739,2020-01-10,2.96,189.1891891891892,reasonable,reasonable
740,2020-01-11,2.97,154.5253863134658,reasonable,good
741,2020-01-12,2.74,184.72906403940885,reasonable,reasonable
742,2020-01-13,2.57,156.25,reasonable,good
743,2020-01-14,3.33,157.82828282828282,good,good
744,2020-01-15,2.37,204.91803278688525,bad,bad
745,2020-01-16,2.61,184.96420047732695,reasonable,reasonable
746,2020-01-17,2.61,116.17100371747212,reasonable,good
747,2020-01-18,2.775,172.39228651950302,reasonable,reasonable
748,2020-01-19,2.94,228.61356932153393,reasonable,bad
749,2020-01-20,3.43,185.48387096774192,good,reasonable
750,2020-01-21,3.245,179.95123780945235,good,reasonable
751,2020-01-22,3.06,174.41860465116278,good,reasonable
752,2020-01-23,3.09,174.87046632124353,good,reasonable
753,2020-01-24,2.29,198.9389920424403,bad,bad
754,2020-01-25,2.71,150.8120649651972,reasonable,good
755,2020-01-26,2.86,181.8181818181818,reasonable,reasonable
756,2020-01-27,2.76,194.11764705882354,reasonable,bad
757,2020-01-28,2.56,186.04651162790697,reasonable,reasonable
758,2020-01-29,2.86,224.43890274314214,reasonable,bad
759,2020-01-30,2.24,223.21428571428572,bad,bad
760,2020-01-31,2.97,200.53475935828877,reasonable,bad
761,2020-02-01,1.71,271.9665271966527,bad,bad
762,2020-02-02,3.53,212.60997067448682,good,bad
763,2020-02-03,2.99,197.54768392370573,reasonable,bad
764,2020-02-04,3.0,197.53086419753086,reasonable,bad
765,2020-02-05,2.54,193.66197183098592,reasonable,bad
766,2020-02-06,2.2,213.21961620469082,bad,bad
767,2020-02-07,2.11,210.22727272727272,bad,bad
768,2020-02-08,3.29,173.13019390581718,good,reasonable
769,2020-02-09,1.23,189.32038834951456,bad,reasonable
770,2020-02-10,2.77,186.74698795180723,reasonable,reasonable
771,2020-02-11,2.37,195.97457627118644,bad,bad
772,2020-02-12,3.33,160.8187134502924,good,reasonable
773,2020-02-13,3.24,164.7058823529412,good,reasonable
774,2020-02-14,3.44,154.63917525773195,good,good
775,2020-02-15,3.21,162.65060240963857,good,reasonable
776,2020-02-16,3.54,172.41379310344828,good,reasonable
777,2020-02-17,3.13,187.65133171912834,good,reasonable
778,2020-02-18,3.33,183.2460732984293,good,reasonable
779,2020-02-19,3.31,145.56962025316454,good,good
780,2020-02-20,3.39,165.34391534391534,good,reasonable
781,2020-02-21,3.54,149.05149051490514,good,good
782,2020-02-22,3.06,149.42528735632183,good,good
783,2020-02-23,3.51,179.45544554455446,good,reasonable
784,2020-02-24,3.73,157.48031496062993,good,good
785,2020-02-25,3.31,175.0,good,reasonable
786,2020-02-26,3.69,149.86376021798364,good,good
787,2020-02-27,3.54,158.04597701149424,good,good
788,2020-02-28,3.94,141.643059490085,good,good
789,2020-02-29,3.99,145.02762430939225,good,good
790,2020-03-01,3.84,154.98652291105122,good,good
791,2020-03-02,3.8,145.7725947521866,good,good
792,2020-03-03,4.2,132.9787234042553,good,good
793,2020-03-04,4.13,141.24293785310735,good,good
794,2020-03-05,4.26,133.0532212885154,good,good
795,2020-03-06,3.93,121.06537530266344,good,good
796,2020-03-07,3.63,142.48704663212436,good,good
797,2020-03-08,4.03,132.7433628318584,good,good
798,2020-03-09,3.73,143.67816091954023,good,good
799,2020-03-10,3.71,140.0560224089636,good,good
800,2020-03-11,3.63,154.98652291105122,good,good
801,2020-03-12,3.49,153.33333333333334,good,good
802,2020-03-13,3.54,145.88859416445624,good,good
803,2020-03-14,3.54,142.08146522382106,good,good
804,2020-03-15,3.46,138.27433628318585,good,good
805,2020-03-16,3.34,140.18691588785046,good,good
806,2020-03-17,3.31,146.69926650366747,good,good
807,2020-03-18,3.69,133.42696629213484,good,good
808,2020-03-19,3.64,149.35064935064935,good,good
809,2020-03-20,3.46,161.29032258064515,good,reasonable
810,2020-03-21,3.8,126.26262626262626,good,good
811,2020-03-22,3.57,160.42780748663102,good,reasonable
812,2020-03-23,3.77,151.71503957783642,good,good
813,2020-03-24,3.54,155.08684863523573,good,good
814,2020-03-25,3.69,137.55980861244018,good,good
815,2020-03-26,3.19,153.0612244897959,good,good
816,2020-03-27,3.67,161.51685393258427,good,reasonable
817,2020-03-28,3.46,158.62944162436548,good,good
818,2020-03-29,3.36,160.49382716049382,good,reasonable
819,2020-03-30,3.89,164.0625,good,reasonable
820,2020-03-31,3.66,151.0989010989011,good,good
821,2020-04-01,3.66,144.92753623188406,good,good
822,2020-04-02,3.77,145.34883720930233,good,good
823,2020-04-03,3.33,154.24164524421593,good,good
824,2020-04-04,3.43,162.76041666666666,good,reasonable
825,2020-04-05,3.77,162.88951841359773,good,reasonable
826,2020-04-06,2.93,149.57264957264957,reasonable,good
827,2020-04-07,3.04,154.46224256292905,good,good
828,2020-04-08,3.13,150.86206896551724,good,good
829,2020-04-09,2.53,161.76470588235293,reasonable,reasonable
830,2020-04-10,2.63,177.72511848341233,reasonable,reasonable
831,2020-04-11,2.66,164.77272727272728,reasonable,reasonable
832,2020-04-12,3.49,146.31043256997455,good,good
833,2020-04-13,2.83,171.46017699115043,reasonable,reasonable
834,2020-04-14,3.37,155.44041450777203,good,good
835,2020-04-15,3.09,162.7906976744186,good,reasonable
836,2020-04-16,3.24,178.57142857142858,good,reasonable
837,2020-04-17,2.89,145.73991031390133,reasonable,good
838,2020-04-18,3.01,159.0909090909091,good,good
839,2020-04-19,2.73,170.58823529411765,reasonable,reasonable
840,2020-04-20,3.11,159.34065934065933,good,good
841,2020-04-21,3.24,160.18306636155606,good,reasonable
842,2020-04-22,3.41,160.18306636155606,good,reasonable
843,2020-04-23,3.6,155.5023923444976,good,good
844,2020-04-24,3.64,125.85812356979405,good,good
845,2020-04-25,3.34,147.3922902494331,good,good
846,2020-04-26,3.59,143.88489208633092,good,good
847,2020-04-27,3.74,141.38817480719794,good,good
848,2020-04-28,3.81,128.8056206088993,good,good
849,2020-04-29,3.77,121.65450121654501,good,good
850,2020-04-30,3.39,153.9408866995074,good,good
851,2020-05-01,3.56,140.58679706601467,good,good
852,2020-05-02,3.66,145.27845036319613,good,good
853,2020-05-03,3.67,162.88951841359773,good,reasonable
854,2020-05-04,3.63,130.95238095238096,good,good
855,2020-05-05,3.57,146.34146341463415,good,good
856,2020-05-06,3.4,135.13513513513513,good,good
857,2020-05-07,3.16,125.0,good,good
858,2020-05-08,2.97,126.72811059907833,reasonable,good
859,2020-05-09,3.17,127.02078521939954,good,good
860,2020-05-10,3.46,128.50467289719626,good,good
861,2020-05-11,3.64,129.41176470588235,good,good
