date,Settling_velocity,SVI,SV_label,SVI_label
2019-07-18,3.33,130.7531380753138,good,good
2019-07-19,3.51,124.19006479481641,good,good
2019-07-20,3.23,131.30252100840337,good,good
2019-07-21,3.1,121.56448202959831,good,good
2019-07-22,3.53,121.41280353200882,good,good
2019-07-23,3.4,125.78616352201257,good,good
2019-07-24,3.34,108.69565217391305,good,good
2019-07-25,3.43,98.34368530020704,good,good
2019-07-26,3.63,110.86474501108647,good,good
2019-07-27,3.59,106.79611650485437,good,good
2019-07-28,3.27,115.30398322851153,good,good
2019-07-29,3.51,110.062893081761,good,good
2019-07-30,3.39,111.78861788617886,good,good
2019-07-31,3.59,79.96632996632997,good,good
2019-08-01,3.31,121.1453744493392,good,good
2019-08-02,3.56,126.81159420289855,good,good
2019-08-03,3.39,117.58691206543968,good,good
2019-08-04,3.46,131.2910284463895,good,good
2019-08-05,3.57,115.2073732718894,good,good
2019-08-06,3.63,112.86681715575621,good,good
2019-08-07,3.61,119.61722488038278,good,good
2019-08-08,3.73,116.13691931540342,good,good
2019-08-09,3.54,120.6896551724138,good,good
2019-08-10,3.49,119.9040767386091,good,good
2019-08-11,3.91,113.89521640091117,good,good
2019-08-12,3.93,119.64735516372797,good,good
2019-08-13,3.87,126.58227848101266,good,good
2019-08-14,3.66,117.28395061728395,good,good
2019-08-15,3.77,156.64160401002508,good,good
2019-08-16,3.67,117.9245283018868,good,good
2019-08-17,3.63,110.37527593818984,good,good
2019-08-18,3.26,139.90267639902677,good,good
2019-08-19,3.4,130.02364066193854,good,good
2019-08-20,3.31,122.49443207126949,good,good
2019-08-21,3.33,140.18691588785046,good,good
2019-08-22,3.51,119.61722488038278,good,good
2019-08-23,3.44,136.9047619047619,good,good
2019-08-24,3.2,137.06140350877192,good,good
2019-08-25,3.66,116.0092807424594,good,good
2019-08-26,3.69,131.2785388127854,good,good
2019-08-27,3.97,126.72811059907833,good,good
2019-08-28,3.66,125.57077625570776,good,good
2019-08-29,3.49,130.33175355450237,good,good
2019-08-30,3.46,116.55011655011656,good,good
2019-08-31,3.33,117.34693877551021,good,good
2019-09-01,3.43,125.82056892778994,good,good
2019-09-02,3.54,115.2073732718894,good,good
2019-09-03,3.51,124.11347517730496,good,good
2019-09-04,3.54,118.2033096926714,good,good
2019-09-05,3.43,128.36185819070906,good,good
2019-09-06,3.61,133.49514563106797,good,good
2019-09-07,3.37,140.69264069264068,good,good
2019-09-08,3.39,125.82056892778994,good,good
2019-09-09,3.63,117.97752808988764,good,good
2019-09-10,3.31,148.619957537155,good,good
2019-09-11,3.57,119.3058568329718,good,good
2019-09-12,3.37,127.77777777777777,good,good
2019-09-13,3.41,144.3418013856813,good,good
2019-09-14,3.17,139.40520446096653,good,good
2019-09-15,3.49,120.6140350877193,good,good
2019-09-16,3.46,147.3684210526316,good,good
2019-09-17,3.57,145.08928571428572,good,good
2019-09-18,3.43,125.0,good,good
2019-09-19,3.87,109.89010989010988,good,good
2019-09-20,3.57,114.94252873563218,good,good
2019-09-21,3.14,113.63636363636364,good,good
2019-09-22,3.54,128.50467289719626,good,good
2019-09-23,3.56,128.8056206088993,good,good
2019-09-24,3.99,117.096018735363,good,good
2019-09-25,3.8,122.95081967213115,good,good
2019-09-26,3.73,116.14401858304298,good,good
2019-09-27,3.6,113.29289282565803,good,good
2019-09-28,3.43,110.4417670682731,good,good
2019-09-29,3.24,111.00181659701687,good,good
2019-09-30,3.57,111.56186612576064,good,good
2019-10-01,3.33,116.66666666666667,good,good
2019-10-02,3.74,132.8502415458937,good,good
2019-10-03,3.53,121.52777777777777,good,good
2019-10-04,3.39,118.76484560570071,good,good
2019-10-05,3.26,124.45887445887446,good,good
2019-10-06,3.57,116.55011655011656,good,good
2019-10-07,3.54,115.2073732718894,good,good
2019-10-08,3.76,115.47344110854503,good,good
2019-10-09,3.4,109.89010989010988,good,good
2019-10-10,3.71,121.95121951219512,good,good
2019-10-11,3.66,105.79064587973274,good,good
2019-10-12,3.66,98.14049586776859,good,good
2019-10-13,3.41,105.2168200379032,good,good
2019-10-14,3.63,112.29314420803783,good,good
2019-10-15,3.91,95.4653937947494,good,good
2019-10-16,3.6,107.6555023923445,good,good
2019-10-17,3.56,98.37962962962963,good,good
2019-10-18,3.9,94.56264775413712,good,good
2019-10-19,3.99,90.09009009009009,good,good
2019-10-20,3.97,90.81163543406106,good,good
2019-10-21,3.87,91.53318077803203,good,good
2019-10-22,3.7,94.02654867256638,good,good
2019-10-23,3.66,93.61233480176212,good,good
2019-10-24,3.53,96.3855421686747,good,good
2019-10-25,4.07,86.41975308641975,good,good
2019-10-26,4.01,90.49773755656109,good,good
2019-10-27,4.41,85.15815085158151,good,good
2019-10-28,4.14,83.33333333333333,good,good
2019-10-29,3.71,94.7867298578199,good,good
2019-10-30,4.0,80.27522935779817,good,good
2019-10-31,3.57,94.6969696969697,good,good
2019-11-01,3.8,85.57457212713936,good,good
2019-11-02,3.74,86.40552995391705,good,good
2019-11-03,3.7,89.28571428571429,good,good
2019-11-04,3.63,89.28571428571429,good,good
2019-11-05,3.64,73.09941520467837,good,good
2019-11-06,3.76,85.995085995086,good,good
2019-11-07,3.63,95.01187648456057,good,good
2019-11-08,4.7,84.45945945945945,good,good
2019-11-09,4.24,76.48183556405354,good,good
2019-11-10,4.14,71.94244604316546,good,good
2019-11-11,3.67,88.49557522123894,good,good
2019-11-12,3.76,83.14855875831486,good,good
2019-11-13,3.63,88.30022075055187,good,good
2019-11-14,3.87,77.00205338809035,good,good
2019-11-15,3.41,88.88888888888889,good,good
2019-11-16,3.89,91.20171673819742,good,good
2019-11-17,3.79,88.86255924170617,good,good
2019-11-18,4.17,99.50248756218906,good,good
2019-11-19,4.07,90.79903147699758,good,good
2019-11-20,3.57,89.49880668257757,good,good
2019-11-21,3.94,86.60508083140877,good,good
2019-11-22,4.23,89.07363420427554,good,good
2019-11-23,3.89,86.39308855291577,good,good
2019-11-24,3.6,81.77570093457943,good,good
2019-11-25,3.91,85.15815085158151,good,good
2019-11-26,3.59,88.38383838383838,good,good
2019-11-27,3.97,84.33734939759036,good,good
2019-11-28,4.2,84.7457627118644,good,good
2019-11-29,4.47,35.62176165803109,good,good
2019-11-30,3.93,84.56659619450318,good,good
2019-12-01,3.86,88.30022075055187,good,good
2019-12-02,3.7,85.83690987124463,good,good
2019-12-03,3.84,94.73684210526316,good,good
2019-12-04,3.9,98.15242494226328,good,good
2019-12-05,4.17,84.65011286681715,good,good
2019-12-06,3.79,94.02654867256638,good,good
2019-12-07,3.74,103.26086956521739,good,good
2019-12-08,3.59,96.35974304068523,good,good
2019-12-09,3.66,107.95454545454545,good,good
2019-12-10,3.56,111.60714285714286,good,good
2019-12-11,3.64,110.56511056511056,good,good
2019-12-12,3.69,112.86681715575621,good,good
2019-12-13,3.87,117.37089201877934,good,good
2019-12-14,3.63,121.82203389830508,good,good
2019-12-15,3.41,137.23150357995226,good,good
2019-12-16,3.57,134.5561187624532,good,good
2019-12-17,3.67,131.88073394495413,good,good
2019-12-18,3.49,138.88888888888889,good,good
2019-12-19,3.43,143.1980906921241,good,good
2019-12-20,3.04,151.5151515151515,good,good
2019-12-21,2.8,142.40506329113924,reasonable,good
2019-12-22,2.8,168.9189189189189,reasonable,reasonable
2019-12-23,2.63,168.53932584269663,reasonable,reasonable
2019-12-24,2.44,165.19823788546256,bad,reasonable
2019-12-25,2.79,163.0588890576738,reasonable,reasonable
2019-12-26,3.14,160.91954022988506,good,reasonable
2019-12-27,2.9,176.76767676767676,reasonable,reasonable
2019-12-28,2.74,134.8314606741573,reasonable,good
2019-12-29,3.11,152.2248243559719,good,good
2019-12-30,3.27,142.85714285714286,good,good
2019-12-31,3.16,153.18627450980392,good,good
2020-01-01,2.97,158.45070422535213,reasonable,good
2020-01-02,2.3,174.0506329113924,bad,reasonable
2020-01-03,2.63,131.57894736842104,reasonable,good
2020-01-04,2.03,175.98343685300208,bad,reasonable
2020-01-05,3.2,167.5977653631285,good,reasonable
2020-01-06,2.935,166.03572478682742,reasonable,reasonable
2020-01-07,2.67,164.47368421052633,reasonable,reasonable
2020-01-08,2.11,158.29694323144105,bad,good
2020-01-09,3.11,187.8238341968912,good,reasonable
2020-01-10,3.4,167.13091922005572,good,reasonable
2020-01-11,2.94,125.26096033402922,reasonable,good
2020-01-12,2.89,172.41379310344828,reasonable,reasonable
2020-01-13,3.01,144.44444444444446,good,good
2020-01-14,2.87,169.68325791855204,reasonable,reasonable
2020-01-15,2.54,196.5065502183406,reasonable,bad
2020-01-16,2.13,219.56087824351297,bad,bad
2020-01-17,2.61,205.88235294117646,reasonable,bad
2020-01-18,2.47,179.73856209150327,bad,reasonable
2020-01-19,3.21,197.56838905775075,good,bad
2020-01-20,3.2,190.7356948228883,good,bad
2020-01-21,2.855,191.28368899560257,reasonable,bad
2020-01-22,2.51,191.83168316831683,reasonable,bad
2020-01-23,2.43,191.01123595505618,bad,bad
2020-01-24,2.8,187.5,reasonable,reasonable
2020-01-25,2.16,170.80745341614906,bad,reasonable
2020-01-26,2.43,173.22097378277152,bad,reasonable
2020-01-27,2.57,191.04803493449782,reasonable,bad
2020-01-28,2.37,181.8181818181818,bad,reasonable
2020-01-29,2.8,185.4066985645933,reasonable,reasonable
2020-01-30,2.81,186.10421836228286,reasonable,reasonable
2020-01-31,2.99,173.52185089974293,reasonable,reasonable
2020-02-01,2.11,195.56025369978857,bad,bad
2020-02-02,3.16,173.33333333333334,good,reasonable
2020-02-03,2.37,174.0139211136891,bad,reasonable
2020-02-04,2.76,180.2325581395349,reasonable,reasonable
2020-02-05,2.97,190.9307875894988,reasonable,bad
2020-02-06,2.71,180.72289156626505,reasonable,reasonable
2020-02-07,2.74,199.50124688279303,reasonable,bad
2020-02-08,3.06,174.87046632124353,good,reasonable
2020-02-09,2.23,164.77272727272728,bad,reasonable
2020-02-10,1.86,198.9247311827957,bad,bad
2020-02-11,2.74,180.18018018018017,reasonable,reasonable
2020-02-12,2.86,171.14914425427872,reasonable,reasonable
2020-02-13,2.76,154.02843601895734,reasonable,good
2020-02-14,2.39,168.98608349900596,bad,reasonable
2020-02-15,2.44,181.6239316239316,bad,reasonable
2020-02-16,2.57,186.65158371040724,reasonable,reasonable
2020-02-17,2.74,166.66666666666666,reasonable,reasonable
2020-02-18,2.53,173.21016166281754,reasonable,reasonable
2020-02-19,2.77,174.12935323383084,reasonable,reasonable
2020-02-20,3.04,170.8860759493671,good,reasonable
2020-02-21,3.06,158.9242053789731,good,good
2020-02-22,2.97,154.02843601895734,reasonable,good
2020-02-23,3.29,176.32241813602016,good,reasonable
2020-02-24,3.0,175.43859649122808,reasonable,reasonable
2020-02-25,3.0,185.89743589743588,reasonable,reasonable
2020-02-26,3.14,161.49870801033592,good,reasonable
2020-02-27,3.16,160.0,good,reasonable
2020-02-28,2.89,165.92920353982302,reasonable,reasonable
2020-02-29,3.37,160.55045871559633,good,reasonable
2020-03-01,3.27,161.08247422680412,good,reasonable
2020-03-02,3.69,153.2033426183844,good,good
2020-03-03,3.29,157.71028037383178,good,good
2020-03-04,3.26,154.7029702970297,good,good
2020-03-05,3.99,148.3679525222552,good,good
2020-03-06,3.81,161.76470588235293,good,reasonable
2020-03-07,3.67,141.24293785310735,good,good
2020-03-08,3.57,154.92957746478874,good,good
2020-03-09,3.54,158.73015873015873,good,good
2020-03-10,3.71,135.71428571428572,good,good
2020-03-11,3.63,154.4943820224719,good,good
2020-03-12,3.26,157.06806282722513,good,good
2020-03-13,3.2,151.13350125944584,good,good
2020-03-14,3.46,153.50440050981882,good,good
2020-03-15,3.26,155.87529976019184,good,good
2020-03-16,3.49,130.59701492537314,good,good
2020-03-17,3.29,130.6413301662708,good,good
2020-03-18,3.69,133.92857142857142,good,good
2020-03-19,4.06,147.92899408284023,good,good
2020-03-20,3.34,140.9313725490196,good,good
2020-03-21,3.71,142.04545454545453,good,good
2020-03-22,4.2,143.0722891566265,good,good
2020-03-23,4.29,143.67816091954023,good,good
2020-03-24,3.97,131.23359580052494,good,good
2020-03-25,3.97,122.28260869565217,good,good
2020-03-26,3.89,111.66253101736973,good,good
2020-03-27,3.73,120.48192771084338,good,good
2020-03-28,3.71,124.02088772845953,good,good
2020-03-29,3.99,127.11864406779661,good,good
2020-03-30,3.63,129.19896640826875,good,good
2020-03-31,3.97,135.50135501355012,good,good
2020-04-01,3.53,121.95121951219512,good,good
2020-04-02,3.86,129.5336787564767,good,good
2020-04-03,3.06,142.2319474835886,good,good
2020-04-04,3.09,146.1038961038961,good,good
2020-04-05,3.21,148.40182648401827,good,good
2020-04-06,3.61,125.0,good,good
2020-04-07,2.94,139.75155279503105,reasonable,good
2020-04-08,2.96,143.40344168260037,reasonable,good
2020-04-09,2.61,157.69944341372914,reasonable,good
2020-04-10,2.67,175.3507014028056,reasonable,reasonable
2020-04-11,2.91,150.53763440860214,reasonable,good
2020-04-12,3.2,174.0139211136891,good,reasonable
2020-04-13,3.14,153.75854214123007,good,good
2020-04-14,2.97,144.53961456102783,reasonable,good
2020-04-15,2.83,154.3824701195219,reasonable,good
2020-04-16,2.91,166.270783847981,reasonable,reasonable
2020-04-17,3.03,137.06140350877192,good,good
2020-04-18,2.74,146.46464646464648,reasonable,good
2020-04-19,2.71,150.3006012024048,reasonable,good
2020-04-20,3.1,155.17241379310346,good,good
2020-04-21,3.16,159.45330296127563,good,good
2020-04-22,3.1,133.399209486166,good,good
2020-04-23,3.0,157.30337078651687,reasonable,good
2020-04-24,3.14,152.02702702702703,good,good
2020-04-25,2.93,153.60169491525423,reasonable,good
2020-04-26,3.09,158.07962529274005,good,good
2020-04-27,3.21,153.0612244897959,good,good
2020-04-28,3.34,141.84397163120568,good,good
2020-04-29,3.19,145.01160092807424,good,good
2020-04-30,3.13,150.33407572383072,good,good
2020-05-01,3.19,161.48325358851676,good,reasonable
2020-05-02,3.07,140.8450704225352,good,good
2020-05-03,3.23,166.66666666666666,good,reasonable
2020-05-04,3.49,155.08684863523573,good,good
2020-05-05,3.34,159.7051597051597,good,good
2020-05-06,3.54,156.6579634464752,good,good
2020-05-07,3.44,145.2020202020202,good,good
2020-05-08,3.34,130.38548752834467,good,good
2020-05-09,3.2,147.3684210526316,good,good
2020-05-10,3.11,164.7058823529412,good,reasonable
2020-05-11,3.26,155.90200445434297,good,good
